id|run|machine|start_time|end_time|data_block|wal_block|wal_segment|scale|mode|tps|time|wal_bytes|cpu_total_time|cpu_user_time|cpu_nice_time|cpu_system_time|cpu_iowait_time|cpu_steal_time|cpu_idle_time|dev_tps|dev_kbps|dev_rkbps|dev_wkbps|dev_dkbps|dev_areqsz|dev_aqusz|dev_await|dev_util|io_tps|io_rtps|io_wtps|io_dtps|io_bps|io_breadps|io_bwrtpns|io_bdscdps|mem_kbmemfree|mem_kbavail|mem_kbmemused|mem_memused_pct|mem_kbbuffers|mem_kbcached|mem_kbcommit|mem_commit_pct|mem_kbactive|mem_kbinact|mem_kbdirty|wal_diff|seconds|checkpoints_all|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_all|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|xact_commit|xact_rollback|blks_read|blks_hit|blks_hit_ratio|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|cpu_count|dev_count|io_count|mem_count|bgw_count|db_count
2938|20220406-fpw|xeon|1650254634|1650256434|1|64|16|100|rw|68769.89|1800.0171|38660210880|56|39|0|17|1|0|43|9136|611479|0|611479|0|67|2|0|99|9138|0|9138|0|1222989|0|1222989|0|31539448|57899518|766703|1|141389|32209087|10120989|15|6946574|25498465|68310|38657439040|1799.851527929306|1|1|0|809267|30|11686887|5186825|10210|102|6489852|0|6820523|123765807|0|6818452|2136475380|99.6818704044121935|255968658|248039594|123761407|123758554|2883|0|0|0|0|||0|0|57621099.904|37112191.378000006|12289090.796999998|3542|0|0|0|360|360|360|360|1755|1755
2939|20220406-fpw|xeon|1650256494|1650258294|1|64|16|100|rw|69513.52|1800.019|44535625272|57|39|0|18|1|0|43|9415|604590|74|604516|0|64|4|0|100|9417|19|9398|0|1209210|148|1209062|0|4851704|54534551|871075|1|190578|58159868|10135166|15|11750499|46696082|113540|44518263536|1799.3603010177612|2|2|0|1618566|105|21505802|9710508|455538|4546|11339756|0|6779389|125153850|0|7061454|2119663862|99.6679658653200515|293727563|251328983|125060731|125059316|1504|0|0|0|0|||0|0|57597683.541999996|36977096.702|12359148.561|3551|0|0|0|360|360|360|360|1760|1760
2940|20220406-fpw|xeon|1650258354|1650260158|1|64|16|100|rw|69862.37|1803.267|43117679832|58|40|0|18|1|0|41|9732|625210|355|624855|0|64|2|0|100|9736|79|9657|0|1250519|710|1249809|0|557630|54463848|941027|1|236358|62230626|10155390|15|13041740|49531797|121873|43088532752|1799.561192035675|2|2|0|1618973|190|23574860|9787858|352281|3075|13434721|0|6698115|125917590|0|16421083|2142399418|99.2393493117008342|345514811|253547420|125707864|125706826|1105|0|0|0|0|||0|0|57598945.011999995|36494259.64499998|12637080.383999996|3569|0|0|0|361|361|361|361|1768|1768
2941|20220406-fpw|xeon|1650260430|1650261330|1|64|16|1000|ro|441135|900.05347|10136|79|60|0|19|0|0|21|26|2133|0|2133|0|19|1|0|0|28|0|28|0|4302|1|4301|0|6909560|54315726|1017215|2|278309|55844120|10091232|15|26652465|29569881|417|10136|898.803277015686|1|1|0|1189|1|3402489|10|3434|32|3399045|0|234570334|396383159|0|234545475|2540736695|91.5487701562252317|396686666|396605513|0|0|0|0|0|0|0|||0|0|28771526.472|9360491.345999999|0|1789|0|0|0|180|180|180|180|875|875
2942|20220406-fpw|xeon|1650261391|1650262291|1|64|16|1000|ro|444340.66|900.0181|0|79|60|0|19|0|0|20|4|66|0|66|0|19|0|0|0|5|0|5|0|162|0|162|0|11487506|54316604|1014705|2|286149|51345380|10090693|15|26826945|24904216|41|0|899.8957891464233|1|1|0|0|0|0|0|0|0|0|0|232487890|399718379|0|232427831|2566136222|91.6947467844860509|399960176|399938184|0|0|0|0|0|0|0|||0|0|28803998.560000002|9283070.144000001|0|1784|0|0|0|181|181|181|181|876|876
2943|20220406-fpw|xeon|1650262351|1650263257|1|64|16|1000|ro|440218.5|906.7392|0|79|60|0|19|0|0|21|4|66|0|66|0|19|0|0|0|7|0|7|0|480|0|480|0|11418057|54320136|1011677|2|289921|51414898|10090504|15|26830847|24973366|575|0|899.8697340488434|1|1|0|0|0|0|0|0|0|0|0|230325248|396011166|0|230298267|2542315295|91.6938202223220605|396252963|396230971|0|0|0|0|0|0|0|||0|0|28804033.191000007|9234345.455000002|0|1784|0|0|0|182|182|182|182|876|876
2944|20220406-fpw|xeon|1650263318|1650265118|1|64|16|1000|rw|62992.996|1800.0223|64599744976|55|37|0|18|1|0|44|49063|770853|74|770779|0|20|34|1|99|49064|18|49047|0|1541737|148|1541589|0|1238482|54197249|1160529|2|303426|61270161|10162836|15|29709747|32017003|707235|64586865424|1799.2751820087433|1|1|0|809915|738|110445395|2108889|870263|8696|107466243|0|95912771|113394298|0|99402114|2089921796|95.4596890142217467|253396317|227231993|113388481|113387033|1395|0|0|0|0|||0|0|57633501.559|38770874.761|11286111.337000001|3546|0|0|0|360|360|360|360|1754|1755
2945|20220406-fpw|xeon|1650265178|1650266978|1|64|16|1000|rw|62761.836|1800.0344|66980723440|57|38|0|19|1|0|43|47713|749339|1347|747992|0|17|26|1|100|47715|200|47515|0|1498712|2701|1496011|0|306775|54201461|1143340|2|138843|62328391|10162827|15|32007497|30591476|781179|66934375560|1799.2649040222168|2|2|0|1619143|1408|108000592|2524240|894700|8947|104581652|0|88855668|112986725|0|108914681|1927069711|94.6505149338099641|256094705|226761442|112920929|112920599|352|0|0|0|0|||0|0|57601652.74599999|38281148.548|11627858.327|3546|0|0|0|360|360|360|360|1758|1758
2946|20220406-fpw|xeon|1650267038|1650268841|1|64|16|1000|rw|62873.18|1802.6981|65279855304|57|38|0|19|1|0|43|47933|745531|3270|742261|0|18|27|1|100|47936|250|47686|0|1491178|6566|1484612|0|372873|54175998|1163380|2|157946|62197000|10172808|15|31700295|30802076|778370|65254661440|1800.1500370502472|2|2|0|1618614|1128|106147432|2042614|895100|8951|103209718|0|87523005|113336037|0|112280851|1956248665|94.5719483269872761|298182722|228052010|113171998|113171696|276|0|0|0|0|||0|0|57622281.00099999|38558417.106000006|11398308.517|3566|0|0|0|361|361|361|361|1766|1766
2947|20220406-fpw|xeon|1650270578|1650271479|1|64|16|7500|ro|320627.38|900.0214|53104|81|55|0|26|4|0|15|273758|1343215|1343017|198|0|5|4|0|100|273761|273747|14|0|2686523|2686099|424|0|544238|54077866|987375|1|7950|63057944|10102228|15|38376921|24793124|379|53104|899.5020041465759|1|1|0|809099|1|30822|600|1991|19|28231|0|504917907|288299317|0|504849905|1513812347|74.9908681108086624|288606824|288520567|0|0|0|0|0|0|0|||0|0|28792375.502|15060089.487|0|1787|0|0|0|180|180|180|180|874|874
2948|20220406-fpw|xeon|1650271539|1650272439|1|64|16|7500|ro|321643.56|900.0755|0|81|54|0|27|5|0|14|272533|1384028|1383963|65|0|5|4|0|99|272536|272531|5|0|2768174|2768020|154|0|476115|54192098|996596|2|2213|63468669|10102108|15|30823267|32755445|89|0|899.6140089035034|1|1|0|0|0|0|0|0|0|0|0|505591692|289222503|0|505396782|1519694424|75.0432582738695671|289470002|289441514|0|0|0|0|0|0|0|||0|0|28792537.631|15146441.128999999|0|1780|0|0|0|180|180|180|180|874|874
2949|20220406-fpw|xeon|1650272499|1650273404|1|64|16|7500|ro|318619.72|905.23193|0|81|55|0|26|4|0|15|269283|1370157|1370092|65|0|5|4|0|100|269288|269281|7|0|2740718|2740330|388|0|295620|54339075|1010074|2|2269|63667834|10101454|15|30863788|32913051|408|0|899.3830900192261|1|1|0|0|0|0|0|0|0|0|0|500663543|286474661|0|500584645|1505271637|75.0438428968162735|286722146|286693659|0|0|0|0|0|0|0|||0|0|28790151.316|14923594.690000001|0|1779|0|0|0|181|181|181|181|874|874
2950|20220406-fpw|xeon|1650273465|1650275265|1|64|16|7500|rw|50449.87|1800.0457|147673376568|50|32|0|18|4|0|45|141898|1108584|270608|837976|0|8|81|1|99|141899|58048|83851|0|2217212|541229|1675983|0|480406|54260948|1078693|2|14525|62501420|10145849|15|25217003|37422590|861087|147661442184|1799.8267240524292|2|0|2|588147|941|178374683|975791|865201|8652|176533691|0|180430469|90790874|0|184262957|2120890234|92.0064767183622722|250807716|182025590|90785295|90783628|1628|0|0|0|0|||0|0|57618197.67299999|42584414.627|8891684.234000001|3537|0|0|0|360|360|360|360|1753|1753
2951|20220406-fpw|xeon|1650275325|1650277125|1|64|16|7500|rw|51861.152|1800.0681|132082162080|54|34|0|20|5|0|42|145579|1135979|303159|832820|0|8|65|0|100|145581|64687|80894|0|2272014|606344|1665670|0|332223|54199800|1139183|2|24019|62445769|10178159|15|24721050|37918791|831717|132010306104|1799.0778770446777|3|0|3|1973744|2285|174076537|1207224|892200|8922|171977113|0|195855497|93304780|0|200026319|1815449955|90.0754813350881450|227995021|187042603|93297962|93297524|461|0|0|0|0|||0|0|57601535.90200001|41937963.78300001|9240691.906000001|3535|0|0|0|360|360|360|360|1752|1752
2953|20220406-fpw|xeon|1650278270|1650279170|8|64|16|100|ro|536826.2|900.0651|24320|81|63|0|18|0|0|19|16|1639|0|1639|0|19|0|0|0|18|0|18|0|3324|3|3321|0|59677066|63035772|470861|1|65069|5016828|8783242|13|1707482|3457590|7377|36003584|900.0824589729309|1|1|0|0|0|326062|156|0|0|325906|0|27810|482915894|0|189647|1932038561|99.9901850620327969|493183882|483104140|18|0|0|0|1|200450048|0|||0|0|28807752.189|7714766.638|0|1799|0|0|0|180|180|180|180|878|878
2954|20220406-fpw|xeon|1650279230|1650280131|8|64|16|100|ro|537222.44|900.01685|232|81|63|0|18|0|0|19|4|75|0|75|0|20|0|0|0|5|0|5|0|174|0|174|0|59668885|63037200|469772|1|69929|5021540|8782666|13|3261228|1913100|104|232|899.73233294487|1|1|0|216421|1|1400|1400|0|0|0|0|0|483264399|0|0|1933449674|100.0000000000000000|483470181|483449402|0|0|0|0|0|0|0|||0|0|28802568.821|7717918.483000001|0|1786|0|0|0|181|181|181|181|877|877
2955|20220406-fpw|xeon|1650280191|1650281098|8|64|16|100|ro|530990.5|907.75836|0|81|63|0|18|0|0|19|3|60|0|60|0|18|0|0|0|7|0|6|0|554|27|527|0|59568674|63037290|470220|1|75061|5115107|8783521|13|3274315|1998627|1116|0|900.7261829376221|1|1|0|0|0|0|0|0|0|0|0|0|477888910|0|0|1911948158|100.0000000000000000|478094902|478074121|0|0|0|0|0|0|0|||0|0|28816546.661|7675562.811000001|0|1788|0|0|0|182|182|182|182|878|878
2956|20220406-fpw|xeon|1650281158|1650282958|8|64|16|100|rw|71178.805|1800.0206|36346704784|55|39|0|16|1|0|44|9241|620672|0|620672|0|67|2|0|99|9243|0|9243|0|1241374|0|1241374|0|34550361|59437247|699501|1|97841|29345610|8793460|13|6141519|23394339|67785|36335164896|1799.3713250160217|1|1|0|810020|33|1406980|614876|0|0|792104|0|829399|128072479|0|829398|1445105275|99.9426393172881608|260472599|256543913|128065549|128065288|449|0|0|0|0|||0|0|57606647.2|36801520.556|12489935.834|3544|0|0|0|360|360|360|360|1756|1756
2957|20220406-fpw|xeon|1650283019|1650284819|8|64|16|100|rw|71434.95|1800.0306|43030107472|56|40|0|16|1|0|43|9344|611739|0|611739|0|66|2|0|100|9346|0|9346|0|1223505|0|1223505|0|6166730|55836398|804872|1|144452|56956227|8794303|13|11191042|46003351|78715|43024651784|1799.6942279338837|2|2|0|1618972|104|2639962|1088280|559474|5577|992208|0|831033|128550794|0|1487191|1441286606|99.8969214021565710|259969695|257496442|128543544|128543368|324|0|0|0|0|||0|0|57613863.861|36459674.036|12734425.594999999|3544|0|0|0|360|360|360|360|1756|1756
2958|20220406-fpw|xeon|1650284879|1650286682|8|64|16|100|rw|71638.26|1802.9429|46037590200|55|39|0|16|1|0|43|9122|610937|18|610919|0|67|3|0|100|9125|3|9122|0|1221979|43|1221936|0|425278|55755714|878742|1|186316|62440786|8798435|13|13932213|48792033|90375|46030160232|1799.8643929958344|2|2|0|1618756|446|2998249|1398151|284528|2824|1315570|0|822538|128926198|0|1826982|1443977081|99.8736355743662065|260671416|258249793|128918933|128918755|324|0|0|0|0|||0|0|57618482.690999985|36566699.85100001|12625697.882000003|3544|0|0|0|361|361|361|361|1756|1756
2959|20220406-fpw|xeon|1650286871|1650287771|8|64|16|1000|ro|436516.25|900.01624|4104|79|58|0|21|0|0|21|29|2839|0|2839|0|19|1|1|0|30|0|30|0|5714|6|5708|0|7800740|55682388|951445|1|229342|55133372|8795936|13|23346770|32111916|2768|4104|899.4456670284271|1|1|0|1626|1|132305|16|1632|15|130657|0|207708875|392466606|0|207670311|1755058662|89.4193078180030514|392734054|392654072|0|0|0|0|0|0|0|||0|0|28787471.406000003|9109668.9|0|1791|0|0|0|181|181|181|181|876|876
2960|20220406-fpw|xeon|1650287832|1650288732|8|64|16|1000|ro|446202.22|900.0257|0|79|58|0|21|0|0|20|4|63|0|63|0|18|0|0|0|5|0|5|0|156|0|156|0|11548792|55683808|950296|1|238944|51456967|8796279|13|23675085|28116546|43|0|899.5451180934906|1|1|0|0|0|0|0|0|0|0|0|211871611|401174282|0|211786680|1794472831|89.4437046235141811|401380768|401359091|0|0|0|0|0|0|0|||0|0|28787375.747|9232006.216|0|1784|0|0|0|180|180|180|180|876|876
2961|20220406-fpw|xeon|1650288792|1650289698|8|64|16|1000|ro|438341.2|906.6896|0|79|58|0|21|0|0|21|4|63|0|63|0|18|0|0|0|7|0|7|0|473|0|473|0|11485381|55693728|940749|1|243252|51526236|8795526|13|23853663|28011102|576|0|900.5048179626465|1|1|0|0|0|0|0|0|0|0|0|208256631|394510399|0|208255037|1764685495|89.4444341518551153|394717095|394695416|0|0|0|0|0|0|0|||0|0|28816878.179000005|9114700.898000002|0|1786|0|0|0|181|181|181|181|877|877
2962|20220406-fpw|xeon|1650289758|1650291559|8|64|16|1000|rw|61270.543|1800.0834|60807441568|53|36|0|17|1|0|47|39346|840027|4|840023|0|23|186|5|99|39348|0|39347|0|1680086|8|1680078|0|1536703|55574712|1055705|2|251960|61116171|8823496|13|26724507|34756294|793194|60798200680|1799.9658000469208|2|2|0|809942|494|66993459|248096|881495|8814|65863868|0|63012189|110283865|0|69538691|1425493911|95.3486839747191011|228090425|220946811|110276828|110276635|278|0|0|0|0|||0|0|57623551.445999995|39190145.462|11085462.689|3544|0|0|0|360|360|360|360|1756|1756
2963|20220406-fpw|xeon|1650291619|1650293419|8|64|16|1000|rw|60446.402|1800.0317|76263036952|53|36|0|17|1|0|46|39319|828001|777|827224|0|22|184|5|100|39321|43|39277|0|1656034|1556|1654478|0|302709|55581058|1048708|2|201526|62362220|8822694|13|31340006|31333788|785712|76263315944|1800.1500670909882|2|2|0|1619286|755|67049574|504070|892900|8929|65652604|0|62733982|108823565|0|67114124|1375224617|95.3468542380364447|226794559|218094926|108803773|108803664|171|0|0|0|0|||0|0|57631000.20999998|39177202.522|11127294.438|3548|0|0|0|360|360|360|360|1757|1757
2964|20220406-fpw|xeon|1650293479|1650295282|8|64|16|1000|rw|61041.74|1802.5532|66942497232|53|36|0|17|1|0|46|39539|824997|1955|823042|0|21|189|5|100|39543|118|39424|0|1650113|3935|1646178|0|427177|55592141|1034599|2|173011|62264420|8818870|13|35326966|27221839|786210|66942276960|1800.0825078487396|2|2|0|1618479|899|67283731|350900|892800|8928|66040031|0|63167130|109881760|0|68433303|1385800621|95.2942025439918152|221796026|220134616|109874573|109874481|144|0|0|0|0|||0|0|57631819.537|39117943.761999995|11120090.226|3544|0|0|0|361|361|361|361|1756|1756
2965|20220406-fpw|xeon|1650296447|1650297347|8|64|16|7500|ro|259791.02|900.05914|5136|72|43|0|29|14|0|14|252852|2263267|2263106|161|0|9|11|0|100|252856|252845|11|0|4526704|4526350|354|0|563622|55459255|919159|1|8855|63106323|8796115|13|31135151|32071214|235|5136|898.798819065094|1|1|0|1627|1|2704|16|690|6|1998|0|400482477|233461769|0|400424666|767283280|65.7084918046793868|233735297|233648819|0|0|0|0|0|0|0|||0|0|28774117.667|18538903.398|0|1787|0|0|0|180|180|180|180|874|874
2966|20220406-fpw|xeon|1650297408|1650298308|8|64|16|7500|ro|259063.03|900.08545|0|72|43|0|29|14|0|14|251678|2255930|2255867|63|0|9|11|0|100|251682|251677|5|0|4512072|4511923|149|0|290703|55694572|922128|1|2240|63789080|8796158|13|31770892|32111548|100|0|899.8113582134247|1|1|0|0|0|0|0|0|0|0|0|399630845|233066789|0|399644596|766077011|65.7169779130635948|233279565|233251390|0|0|0|0|0|0|0|||0|0|28805999.996000003|18453366.849|0|1782|0|0|0|180|180|180|180|875|875
2967|20220406-fpw|xeon|1650298368|1650299272|8|64|16|7500|ro|257835.53|904.5407|0|72|43|0|29|14|0|14|249588|2237697|2237634|63|0|9|11|0|100|249593|249587|6|0|4475847|4475511|336|0|289580|55699685|928882|1|2242|63821900|8795369|13|31799411|32115375|507|0|899.7822299003601|1|1|0|0|0|0|0|0|0|0|0|397775438|231969185|0|397771396|762462191|65.7162660642748657|232181961|232153786|0|0|0|0|0|0|0|||0|0|28805974.386000007|18408068.217|0|1782|0|0|0|181|181|181|181|875|875
2968|20220406-fpw|xeon|1650299333|1650301133|8|64|16|7500|rw|33154.207|1800.0774|431480606440|36|22|0|14|6|0|58|82292|1094765|335875|758890|0|13|382|5|99|82294|40334|41960|0|2189581|671770|1517811|0|586250|55654326|956254|1|31227|62341482|8802979|13|24484130|37984680|799196|431387982696|1799.4323110580444|7|0|7|1419815|7265|70085276|269793|881872|8818|68933611|0|103227491|59650389|0|105947890|778034099|88.0147003764349321|132916109|119675555|59643346|59643161|272|0|0|0|0|||0|0|57603133.509|47163368.684|6157352.967999999|3543|0|0|0|360|360|360|360|1756|1756
2969|20220406-fpw|xeon|1650301193|1650302993|8|64|16|7500|rw|36277.773|1800.0328|395682360080|39|24|0|15|6|0|55|83624|1099998|364673|735325|0|13|358|4|100|83626|43608|40018|0|2200043|729366|1470677|0|411617|55645515|965168|1|33227|62497460|8803674|13|24020499|38607308|754751|395682360080|1800.0009188652039|8|0|8|1515556|6237|66377231|214949|892100|8921|65270182|0|113326178|65298144|0|115816035|742838240|86.5119130746772326|132205824|130963007|65290948|65290887|98|0|0|0|0|||0|0|57622342.19499999|46211455.06300001|6761168.698999999|3543|0|0|0|360|360|360|360|1756|1756
2970|20220406-fpw|xeon|1650303053|1650304855|8|64|16|7500|rw|36122.37|1801.7664|398721863384|39|24|0|15|6|0|55|82805|1096921|361447|735474|0|13|361|4|100|82809|43066|39743|0|2193935|722914|1471021|0|373933|55647529|969644|1|32632|62562999|8802952|13|23559497|39132381|745191|398600686336|1799.8842899799347|7|0|7|1576501|5299|66110997|189885|892300|8923|65028812|0|112749071|65017021|0|114096267|738280278|86.6143352173070412|131430497|130398486|65009780|65009747|56|0|0|0|0|||0|0|57620145.45199999|46278387.095|6700710.512|3549|0|0|0|360|360|360|360|1756|1756
2971|20220406-fpw|xeon|1650305074|1650305974|32|4|16|100|ro|535173.1|900.0159|3064|81|63|0|18|0|0|19|16|1668|0|1668|0|19|0|0|0|18|0|18|0|3805|2|3803|0|59792860|63173055|463148|1|74441|4896439|8659592|13|1615894|3441559|6792|3064|899.6449358463287|1|1|0|0|0|80315|148|0|0|80167|0|7132|481421710|0|7121|1926000827|99.9996302715153697|481670966|481593139|0|0|0|0|0|0|0|||0|0|28802590.949|7896943.193|0|1793|0|0|0|180|180|180|180|877|877
2972|20220406-fpw|xeon|1650306034|1650306935|32|4|16|100|ro|537201.44|900.01556|0|81|63|0|18|0|0|19|3|59|0|59|0|17|0|0|0|5|0|5|0|144|0|144|0|59783464|63173373|463147|1|79309|4901248|8659725|13|3131879|1935362|56|0|899.6469128131866|1|1|0|0|0|0|0|0|0|0|0|0|483244893|0|0|1933295808|100.0000000000000000|483434459|483413680|0|0|0|0|0|0|0|||0|0|28802519.385|7898709.884000001|0|1786|0|0|0|180|180|180|180|877|877
2973|20220406-fpw|xeon|1650306995|1650307902|32|4|16|100|ro|531282.6|907.78674|0|81|63|0|18|0|0|19|3|59|0|59|0|17|0|0|0|6|0|6|0|545|0|545|0|59694685|63174022|463117|1|83649|4984562|8658342|13|3136221|2018033|674|0|900.6268930435181|1|1|0|0|0|0|0|0|0|0|0|0|478151766|0|0|1912923656|100.0000000000000000|478341524|478320743|0|0|0|0|0|0|0|||0|0|28816459.74300001|7865675.6839999985|0|1788|0|0|0|182|182|182|182|878|878
2974|20220406-fpw|xeon|1650307962|1650309763|32|4|16|100|rw|79456.34|1800.0293|39618001288|73|54|0|19|0|0|27|23320|141330|0|141330|0|6|2|0|99|23322|0|23322|0|282694|1|282693|0|32135050|59173598|713859|1|108172|31680728|8673202|13|6299936|25588331|79331|39614479640|1799.8200380802155|1|1|0|809999|72|415542|164965|27648|276|222929|0|234445|142996311|0|247750|1592032555|99.9844405536373195|289566049|286348516|142988965|142989148|28|0|0|0|0|||0|0|57619973.22999999|30611472.248000003|16612047.899|3540|0|0|0|360|360|360|360|1754|1754
2975|20220406-fpw|xeon|1650309823|1650311623|32|4|16|100|rw|87008.45|1800.0289|51079521008|72|52|0|20|0|0|27|24111|141447|75|141372|0|6|3|0|100|24112|2|24110|0|282922|150|282772|0|2768533|55991556|774361|1|158390|60281661|8670574|13|12977407|47560509|114634|51076255232|1799.8217191696167|2|2|0|1618956|161|837268|242738|208859|2084|385671|0|253060|156598417|0|1090447|1739854755|99.9373646569261748|316040700|313551260|156590883|156591006|29|0|0|0|0|||0|0|57624243.231000006|28291280.997|18033347.718|3540|0|0|0|360|360|360|360|1754|1754
2976|20220406-fpw|xeon|1650311683|1650313486|32|4|16|100|rw|90111.09|1803.338|43974621936|72|51|0|21|0|0|28|24287|134643|240|134403|0|6|2|0|100|24290|8|24282|0|269409|480|268929|0|349633|55964861|800270|1|205082|62573738|8669271|13|18796997|44078730|98256|43974621872|1800.3417341709137|2|2|0|1618981|70|793268|355102|98148|966|340018|0|259066|162207258|0|924971|1793570927|99.9484551064713551|325851746|324767808|162199713|162199831|33|0|0|0|0|||0|0|57632490.63600001|27546673.180000007|18440735.839|3542|0|0|0|361|361|361|361|1755|1755
2977|20220406-fpw|xeon|1650313676|1650314576|32|4|16|1000|ro|394295.72|900.02075|3376|80|53|0|27|0|0|20|27|2792|0|2792|0|19|1|0|0|29|0|29|0|5617|1|5616|0|9586298|55817202|948466|1|244937|53347892|8662504|13|22719570|30963089|191|3376|899.0888140201569|1|1|0|708|1|20179|7|464|2|19708|0|184090181|354310416|0|183997362|1233563731|87.0201458752931504|354560884|354480910|0|0|0|0|0|0|0|||0|0|28774832.554|10532778.770000001|0|1783|0|0|0|181|181|181|181|872|872
2978|20220406-fpw|xeon|1650314637|1650315537|32|4|16|1000|ro|395024.03|900.01624|0|80|53|0|27|0|0|19|4|62|0|62|0|17|0|0|0|5|0|5|0|153|0|153|0|13610717|55828001|937772|1|254348|49393807|8663209|13|23465989|26272213|46|0|900.172404050827|1|1|0|0|0|0|0|0|0|0|0|184509270|355520366|0|184508698|1237888444|87.0283275639483814|355710590|355688912|0|0|0|0|0|0|0|||0|0|28819940.553|10553521.6|0|1783|0|0|0|180|180|180|180|873|873
2979|20220406-fpw|xeon|1650315597|1650316503|32|4|16|1000|ro|391297.28|905.924|0|80|53|0|27|0|0|20|4|62|0|62|0|17|0|0|0|6|0|6|0|445|0|445|0|13554639|55838414|927053|1|258673|49456197|8662491|13|23756705|26047773|610|0|900.1364290714264|1|1|0|0|0|0|0|0|0|0|0|182784383|352166546|0|182774556|1226206441|87.0278906252700866|352356244|352334573|0|0|0|0|0|0|0|||0|0|28819897.885000005|10463796.292|0|1778|0|0|0|181|181|181|181|873|873
2980|20220406-fpw|xeon|1650316563|1650318363|32|4|16|1000|rw|47537.62|1800.0829|53539052752|46|31|0|15|2|0|52|36066|940939|0|940939|0|27|502|14|99|36068|0|36067|0|1881912|5|1881907|0|2598546|55731539|1026756|2|242560|60110659|8678527|13|26112677|34344656|850365|53532818176|1799.5175471305847|1|1|0|809489|447|47990473|39685|875882|8758|47074906|0|46704205|85533098|0|48872887|922180934|94.9670259317171257|176625571|171410368|85525774|85525889|2|0|0|0|0|||0|0|57604393.97000001|41530827.054000005|9774642.026|3542|0|0|0|360|360|360|360|1755|1755
2981|20220406-fpw|xeon|1650318423|1650320223|32|4|16|1000|rw|46460.07|1800.0334|72295463120|46|31|0|15|2|0|52|35380|937789|10|937779|0|27|495|14|100|35394|0|35394|0|1875371|20|1875351|0|304969|55737251|1022209|2|259934|62334442|8677230|13|30266574|32431541|858045|72280407288|1799.5326149463654|2|2|0|1618851|748|47854138|90824|882900|8829|46880414|0|46366729|83605646|0|48875802|884999728|94.7663472882729886|170159793|167548201|83598354|83598408|6|0|0|0|0|||0|0|57612034.48199999|41729466.07700001|9675763.310999999|3542|0|0|0|359|356|359|359|1755|1755
2982|20220406-fpw|xeon|1650320283|1650322085|32|4|16|1000|rw|46266.86|1802.0215|53509736752|48|32|0|16|2|0|50|35488|922920|121|922799|0|26|484|14|100|35491|4|35487|0|1845924|244|1845680|0|390683|55717815|1039000|2|221242|62263853|8704881|13|33867710|28726038|868429|53509709784|1800.1771290302277|2|2|0|1618687|1068|47487184|83775|882421|8824|46520988|0|46084993|83288734|0|48170296|880484785|94.8128969532876545|168980874|166922995|83280305|83280335|4|0|0|0|0|||0|0|57631794.089999974|41379392.46700001|9929992.664|3542|0|0|0|360|360|360|360|1755|1755
2983|20220406-fpw|xeon|1650323180|1650324080|32|4|16|7500|ro|66821.6|900.02216|3416|26|11|0|15|57|0|17|62592|2159592|2158060|1532|0|35|32|1|100|62598|62576|22|0|4319941|4316847|3094|0|578484|55689551|892980|1|6543|63344727|8663242|13|30125690|33315138|264|3416|899.4556949138641|1|1|0|1314|3|95485|13|511|4|94961|0|102859102|60084769|0|102840602|137820078|57.2673849338412906|60342697|60256213|0|0|0|0|0|0|0|||0|0|28788892.27|26475215.63|0|1793|0|0|0|180|180|180|180|877|877
2984|20220406-fpw|xeon|1650324140|1650325040|32|4|16|7500|ro|66832.23|900.0316|0|26|11|0|15|58|0|17|62748|2155065|2155002|63|0|34|32|1|100|62751|62746|5|0|4310295|4310142|153|0|299459|55851019|909621|1|2161|63841157|8663216|13|30620563|33312078|75|0|899.3733429908752|1|1|0|0|0|0|0|0|0|0|0|102851701|60094723|0|102836236|137858900|57.2753161077588207|60291689|60263510|0|0|0|0|0|0|0|||0|0|28788742.339|26511228.052|0|1786|0|0|0|180|180|180|180|877|877
2985|20220406-fpw|xeon|1650325100|1650326002|32|4|16|7500|ro|66868.85|901.4708|0|26|11|0|15|57|0|17|62574|2151694|2151631|63|0|34|32|1|99|62579|62572|6|0|4303647|4303434|213|0|294918|55851709|911230|1|2203|63875626|8662504|13|30630782|33336556|220|0|899.3361539840698|1|1|0|0|0|0|0|0|0|0|0|102907204|60128395|0|102899664|137930160|57.2728733132321685|60325361|60297182|0|0|0|0|0|0|0|||0|0|28788800.479000002|26496695.750999995|0|1786|0|0|0|181|181|181|181|877|877
