run|machine|data_block|wal_block|wal_segment|scale|mode|runs|tps|base_tps|wal_bytes|cpu_total_time|cpu_user_time|cpu_nice_time|cpu_system_time|cpu_iowait_time|cpu_steal_time|cpu_idle_time|dev_tps|dev_kbps|dev_rkbps|dev_wkbps|dev_dkbps|dev_areqsz|dev_aqusz|dev_await|dev_util|io_tps|io_bps|io_rtps|io_wtps|io_dtps|io_breadps|io_bwrtpns|io_bdscdps|mem_kbmemfree|mem_kbavail|mem_kbmemused|mem_memused_pct|mem_kbbuffers|mem_kbcached|mem_kbcommit|mem_commit_pct|mem_kbactive|mem_kbinact|mem_kbdirty|wal_diff|seconds|checkpoints_all|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_all|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|xact_commit|xact_rollback|blks_read|blks_hit|blks_hit_ratio|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|cpu_count|dev_count|io_count|mem_count|bgw_count|db_count
20220406-fpw|xeon|2|16|16|7500|rw|3|60217|41847|231824129453|63|39|0|24|4|0|34|139174|883300|293112|590188|0|6|61|0|100|139177|1766679|60314|78863|0|586253|1180425|0|362799|54994927|1076173|2|24342|62310277|9425841|14|24928780|37562650|788983|231771980293|1800|4|0|4|1390167|2308|146031308|628240|886032|8860|144517037|0|192935752|106320330|0|197464026|1607315493|88.9763200508131896|254123304|213314508|106270470|106270165|324|0|0|0|0|||0|0|57612005|38247431|11730757|3541|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|2|16|512|7500|rw|3|60467|43993|231630007616|61|39|0|22|4|0|35|139594|882931|294968|587963|0|6|114|1|100|139596|1765932|60933|78663|0|589957|1175975|0|392781|54437431|1121930|2|5804|62352985|9935811|15|25558966|36963540|780538|231585407605|1800|4|0|4|1380231|2376|146528881|630165|886600|8866|145012116|0|193762811|106779665|0|198367378|1614854092|88.9817676287484203|260828899|214314296|106716461|106716120|364|0|0|0|0|||0|0|57607385|38406573|11605829|3546|0|0|0|361|361|361|361|1757|1757
20220406-fpw|xeon|2|32|1|7500|rw|3|54967|42537|213231493808|56|34|0|22|4|0|40|126366|907866|268343|639523|0|7|151|1|100|126368|1815812|55231|71137|0|536716|1279096|0|399481|54997250|1080599|2|239446|61947332|9406600|14|25184619|37158402|738675|213199122325|1800|4|0|4|1379945|2306|135223652|598449|885250|8852|133739952|0|174974354|96343054|0|179385636|1474002981|89.0693209711739261|238714839|193429868|96281523|96281217|324|0|0|0|0|||0|0|57616902|40766730|10127809|3545|0|0|0|360|360|360|360|1756|1756
20220406-fpw|xeon|2|32|16|7500|rw|3|58160|41847|223881907547|58|37|0|21|3|0|38|132378|951628|282251|669377|0|7|66|0|100|132358|1903347|58104|74254|0|564666|1338682|0|436036|55001447|1067334|2|24259|62300215|9418115|14|25051261|37422900|757853|223846444379|1800|4|0|4|1459569|2835|141807918|637831|886800|8868|140283286|0|185315598|102068674|0|190045776|1549425068|88.9746366745384992|242559138|204771594|102025487|102025165|342|0|0|0|0|||0|0|57612094|39496766|10909579|3542|0|0|0|606|604|606|606|1755|1755
20220406-fpw|xeon|2|32|512|7500|rw|3|56838|43993|219897867560|56|36|0|21|4|0|40|130463|936329|278510|657819|0|7|120|1|100|130465|1872728|57404|73061|0|557041|1315686|0|411899|54439789|1117830|2|5800|62315933|9929780|15|25457928|37022238|738601|219869058581|1800|4|0|4|1483824|2697|139830040|635451|886667|8867|138307922|0|182177905|100334615|0|186571074|1526648360|89.0272324078667656|242690137|201354961|100282813|100282491|343|0|0|0|0|||0|0|57611125|40010397|10538884|3545|0|0|0|360|360|360|360|1757|1757
20220406-fpw|xeon|2|64|1|7500|rw|3|51272|42537|202956555640|52|32|0|20|3|0|44|118497|1008942|254724|754218|0|9|38|0|100|118500|2017956|52283|66217|0|509474|1508482|0|374845|55005077|1075367|2|246498|61972655|9408453|14|24823917|37554688|704113|202919631763|1800|4|0|4|1462907|1411|128773095|597966|885163|8851|127289966|0|164511610|90509280|0|168713033|1393588972|89.1054193379545517|221099816|181683911|90460882|90460544|361|0|0|0|0|||0|0|57612258|41864296|9483610|3544|0|0|0|360|360|360|360|1756|1756
20220406-fpw|xeon|2|64|16|7500|rw|3|52054|41847|206543706331|52|33|0|19|4|0|44|119802|1021320|258653|762666|0|9|57|0|100|119805|2042733|52989|66816|0|517349|1525384|0|385975|55007470|1064002|2|27174|62409308|9413730|14|24989890|37592639|715868|206485898248|1800|4|0|4|1420581|2375|131047659|602815|886130|8861|129558713|0|167648237|92266646|0|171960867|1418144315|89.0902291031613828|227954439|185244070|92210713|92210376|359|0|0|0|0|||0|0|57608903|41577867|9652845|3546|0|0|0|360|360|360|360|1757|1757
20220406-fpw|xeon|2|64|512|7500|rw|3|50014|43993|196090486485|50|31|0|19|4|0|45|113668|973973|244549|729424|0|9|171|1|100|113670|1948008|50342|63328|0|489113|1458895|0|483711|54442479|1108873|2|6149|62178367|9921093|15|25810599|36524135|691401|196069307171|1800|3|0|3|1339566|2008|124530583|551997|884567|8846|123094019|0|157915657|86857670|0|162091668|1343090917|89.1243512123932987|208914364|174316008|86820151|86819798|378|0|0|0|0|||0|0|57623231|42494008|9043784|3546|0|0|0|360|360|360|360|1756|1756
20220406-fpw|xeon|4|1|1|7500|rw|3|52860|42537|347154582944|54|33|0|21|3|0|43|116355|746758|265661|481097|0|6|66|1|100|116357|1493582|54509|61848|0|531342|962240|0|360847|55405951|1043128|2|348215|61748654|9034656|14|24702067|37548156|652967|347072530328|1800|6|0|6|1528983|3930|113438420|437660|887958|8879|112112801|0|161221191|91776564|0|164518401|1309096482|88.8086793882342993|198796712|184021896|91759594|91759419|212|0|0|0|0|||0|0|57609674|41173527|9985068|3539|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|4|1|16|7500|rw|3|56229|41847|368274094541|56|36|0|21|2|0|42|122925|779383|282238|497145|0|6|37|0|100|122928|1558832|57932|64996|0|564495|994337|0|348676|55402910|1040309|2|32031|62472881|9050063|14|24584984|38070671|698861|368162869339|1800|7|0|7|1525603|3797|120216161|456422|889533|8895|118870206|0|172336245|98142530|0|176048760|1394613556|88.7589686244191433|214164900|196788661|98119782|98119604|217|0|0|0|0|||0|0|57612608|39925638|10750769|3539|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|4|1|512|7500|rw|3|55196|43993|365968366672|55|35|0|20|3|0|42|121916|774989|280530|494458|0|6|52|0|100|121918|1550073|57492|64427|0|561108|988965|0|363635|55337849|1048725|2|5282|62343067|9099949|14|24752884|37751551|695110|365910216403|1800|7|0|7|1514697|3540|119580949|454957|889500|8895|118236491|0|171207228|97502295|0|174988450|1386905847|88.7624372805105197|218828903|195592344|97465732|97465541|232|0|0|0|0|||0|0|57612496|39796386|10902314|3543|0|0|0|360|360|360|360|1756|1756
20220406-fpw|xeon|4|2|1|7500|rw|3|55950|42537|359387262179|58|36|0|22|2|0|40|122403|780935|276063|504872|0|6|31|0|100|122405|1561952|56550|65855|0|552159|1009793|0|347732|55405754|1043676|2|342143|61874334|9036504|14|24661580|37710235|698042|359311156149|1800|6|0|6|1468587|3056|119223305|424583|888133|8881|117910589|0|171181351|97474718|0|174996612|1385695805|88.7635806910954670|212179733|195445012|97453460|97453262|241|0|0|0|0|||0|0|57611582|39991441|10695090|3540|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|4|2|16|7500|rw|3|57110|41847|369688685963|57|36|0|21|2|0|40|124324|786891|282450|504441|0|6|31|0|100|124327|1573848|57739|66588|0|564918|1008930|0|356130|55401273|1038472|2|31860|62335559|9049866|14|24641646|37876108|712356|369573454477|1800|7|0|7|1521844|4045|122326676|443024|889493|8895|120994159|0|176141582|100317815|0|179606469|1423744073|88.7722135953676364|220418972|201164956|100290747|100290576|209|0|0|0|0|||0|0|57615008|39599182|10971987|3539|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|4|2|512|7500|rw|3|56388|43993|364533890624|56|36|0|20|3|0|40|122254|776375|278251|498124|0|6|74|1|100|122257|1552856|56780|65477|0|556559|996296|0|370647|55264849|1056686|2|5260|62355233|9165671|14|24910140|37606974|701327|364392648797|1799|7|0|7|1539617|3825|120665307|449249|889560|8895|119326497|0|172972740|98512194|0|176358104|1399890032|88.7851667866379325|219221527|197588039|98479425|98479246|218|0|0|0|0|||0|0|57603738|39380028|11104849|3542|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|4|4|1|7500|rw|3|56161|42537|361337763592|58|36|0|23|3|0|39|121261|779028|267692|511336|0|6|47|0|100|121263|1558135|54183|67081|0|535412|1022723|0|360816|55401284|1046890|2|338880|61805019|9039028|14|24675333|37627277|707080|361225322232|1800|7|0|7|1549665|3794|120736216|430865|888267|8883|119417084|0|173237705|98666381|0|176544465|1401745504|88.7869646829852727|218900452|197887401|98635081|98634910|209|0|0|0|0|||0|0|57613098|39748170|10854526|3541|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|4|4|16|7500|rw|3|57061|41847|366255785749|58|37|0|21|3|0|39|121514|772861|269293|503568|0|6|49|0|100|121516|1545801|54510|67006|0|538617|1007184|0|378491|55397218|1042167|2|31127|62324610|9050537|14|24736020|37772038|713480|366136988472|1799|7|0|7|1441671|4121|122114117|444472|889367|8894|120780279|0|175517795|99958081|0|178966974|1419294870|88.7763163287219431|221416123|200469403|99927037|99926857|219|0|0|0|0|||0|0|57607546|39172124|11191490|3539|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|4|4|512|7500|rw|3|59969|43993|381917754536|60|38|0|22|2|0|37|127554|810245|282762|527483|0|6|42|0|100|127557|1620580|57332|70225|0|565566|1055015|0|355522|55123255|1066168|2|5225|62379485|9299663|14|24939044|37605623|728333|381811411739|1800|7|0|7|1545369|4632|127558891|462766|889433|8894|126206692|0|184779719|105234350|0|188214654|1489704154|88.7566148088892197|230487016|211000393|105206960|105206795|200|0|0|0|0|||0|0|57608233|38355110|11839824|3542|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|4|8|1|7500|rw|3|55611|42537|352863792155|57|35|0|22|3|0|39|118822|790802|263154|527647|0|7|61|0|100|118825|1581672|53237|65587|0|526330|1055342|0|346834|55403422|1047621|2|339035|61841617|9038784|14|24624672|37713561|687816|352731328277|1800|6|0|6|1398769|3455|118313911|423373|888100|8881|117002438|0|169553071|96558138|0|173299475|1373761074|88.7730789882714051|212765482|193645556|96531170|96530992|217|0|0|0|0|||0|0|57606305|39855776|10814591|3541|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|4|8|16|7500|rw|3|58844|41847|373022602379|59|37|0|22|2|0|39|124380|818353|275704|542649|0|7|29|0|100|124382|1636779|55921|68461|0|551431|1085348|0|357993|55399722|1040459|2|31701|62345738|9053342|14|24822135|37708913|718792|372907539843|1800|7|0|7|1505142|5020|124976854|442317|889555|8895|123644982|0|180595432|102837005|0|184124116|1457493641|88.7588396144780333|223515245|206175377|102814613|102814433|219|0|0|0|0|||0|0|57614287|38918337|11477022|3539|0|0|0|361|361|361|361|1754|1754
20220406-fpw|xeon|4|8|512|7500|rw|3|58232|43993|374378613576|57|36|0|21|3|0|39|124822|824187|277437|546750|0|7|61|1|100|124825|1648478|56295|68529|0|554928|1093550|0|357425|54845705|1082541|2|5182|62353178|9559040|15|25230963|37284295|713566|374194796000|1799|7|0|7|1499820|4864|125305603|443638|889333|8893|123972632|0|180738903|102962658|0|184049322|1459394588|88.7691266251885584|227576022|206479327|102931372|102931208|200|0|0|0|0|||0|0|57610937|39025808|11393078|3542|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|4|16|1|7500|rw|3|53191|42537|341289951168|55|34|0|21|3|0|41|114251|811112|253204|557908|0|7|76|1|100|114254|1622299|51203|63051|0|506436|1115863|0|356022|55402567|1048315|2|339352|61836796|9038787|14|24775195|37558629|690327|341209256360|1799|6|0|6|1461045|2873|114968386|396728|887867|8879|113683792|0|163677890|93178258|0|167107055|1328178609|88.7954352292435070|202047313|186831232|93160350|93160178|209|0|0|0|0|||0|0|57607346|40724836|10186981|3539|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|4|16|16|7500|rw|3|55425|41847|357286786541|56|36|0|21|3|0|41|118543|835927|264378|571549|0|7|54|1|100|118545|1671925|53426|65119|0|528780|1143145|0|355497|55399412|1040035|2|31593|62385561|9049782|14|24752025|37816170|698584|357222723971|1800|6|0|6|1483632|4549|120150465|421751|889533|8895|118839180|0|172121762|98026098|0|175803693|1394259442|88.7667316453115327|221696665|196663702|97985340|97985175|200|0|0|0|0|||0|0|57614649|39910195|10740827|3542|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|4|16|512|7500|rw|3|57881|43993|362324423851|56|35|0|21|3|0|41|121121|855022|270103|584919|0|7|67|0|100|121124|1710158|54757|66367|0|540271|1169887|0|364722|54843564|1082974|2|5138|62352422|9557949|15|25281253|37233048|709448|362129641277|1799|7|0|7|1543497|5300|122124723|435665|889191|8891|120799867|0|175529975|99949969|0|179269538|1419246039|88.7697269326726657|218780166|200417496|99924959|99924781|217|0|0|0|0|||0|0|57589208|39436142|11109467|3540|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|4|32|1|7500|rw|3|50027|42537|324374303192|52|31|0|20|4|0|45|108324|858397|241701|616695|0|8|135|1|100|108327|1716862|48688|59638|0|483425|1233437|0|351776|55400973|1046474|2|332218|61869108|9034094|14|24826558|37529048|653690|324317698899|1800|6|0|6|1539640|3679|109636968|385920|888035|8880|108363013|0|154679633|88052783|0|158203780|1259622513|88.8065730968410081|191513805|176578202|88035279|88035100|218|0|0|0|0|||0|0|57617105|41863209|9514564|3541|0|0|0|361|361|361|361|1754|1754
20220406-fpw|xeon|4|32|16|7500|rw|3|51523|41847|333126924099|53|32|0|20|3|0|44|109792|868666|246249|622417|0|8|109|1|100|109795|1737402|49581|60214|0|492522|1244880|0|391259|55395788|1043939|2|32599|62252430|9048651|14|24771729|37663889|668658|333053801656|1800|6|0|6|1508937|2819|112158486|403916|888167|8881|110866404|0|158756300|90374177|0|162287566|1290750757|88.7991433151689822|196405902|181223970|90356175|90356002|211|0|0|0|0|||0|0|57614676|41584578|9644770|3540|0|0|0|361|361|361|361|1754|1754
20220406-fpw|xeon|4|32|512|7500|rw|3|51653|43993|335046452939|53|33|0|20|3|0|43|110901|880338|248848|631490|0|8|111|1|100|110903|1760752|50248|60656|0|497726|1263027|0|379037|54843189|1084411|2|5808|62269910|9557229|15|25248147|37184078|673883|334960843741|1800|6|0|6|1494503|3715|112916901|405875|888185|8882|111622840|0|160011650|91096995|0|163549032|1300355448|88.7932216943699645|197537108|182665006|91079791|91079613|217|0|0|0|0|||0|0|57610375|41113498|9949484|3541|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|4|64|1|7500|rw|3|46145|42537|301865912941|47|29|0|18|3|0|49|99064|927376|222482|704894|0|10|109|1|100|99066|1854816|44621|54445|0|444983|1409833|0|432328|55402260|1043381|2|332994|61690292|9031931|14|25081609|37093309|699881|301763167368|1799|5|0|5|1452531|3332|101711581|353500|887600|8876|100470480|0|141463274|80482130|0|144689454|1157867369|88.8489508372978450|171890427|161376577|80474656|80474477|218|0|0|0|0|||0|0|57607964|43349844|8526839|3541|0|0|0|361|361|361|361|1754|1754
20220406-fpw|xeon|4|64|16|7500|rw|3|48187|41847|314186910413|48|30|0|18|3|0|48|102654|958610|231731|726879|0|10|46|0|100|102670|1917348|46483|56187|0|463497|1453851|0|358987|55407048|1038316|2|31181|62422269|9049973|14|24804313|37798765|680081|314108747576|1800|6|0|6|1505022|3472|106225854|383489|889119|8891|104953246|0|148595217|84571637|0|151932032|1212796497|88.8272832659135086|183339089|169600420|84556737|84556558|218|0|0|0|0|||0|0|57613303|42548093|9082001|3540|0|0|0|360|359|360|360|1755|1755
20220406-fpw|xeon|4|64|512|7500|rw|3|48367|43993|316095790075|49|31|0|18|3|0|48|103647|970859|234745|736114|0|10|53|1|100|103661|1941654|47139|56522|0|469451|1472203|0|370968|54850400|1078221|2|5209|62316583|9556155|15|25141996|37334421|686207|316082346291|1800|6|0|6|1493466|2923|106796945|392288|889076|8890|105515581|0|149442107|85055100|0|152837028|1219586608|88.8235282902564387|185127719|170578485|85038336|85038156|219|0|0|0|0|||0|0|57622882|42475277|9086087|3543|0|0|0|360|359|360|360|1756|1756
20220406-fpw|xeon|8|1|1|7500|rw|3|39861|42537|452387818491|43|25|0|18|5|0|52|92827|995733|393472|602262|0|11|313|3|100|92829|1991543|48545|44284|0|786974|1204569|0|469775|55640800|966572|1|372211|61933009|8795351|13|23664696|38744539|807243|452255733947|1800|8|0|8|1560451|6137|72506905|251300|886930|8869|71368675|0|117994087|68071649|0|120709533|807267522|86.9977441869254298|141874342|136514752|68064193|68064090|155|0|0|0|0|||0|0|57611579|45557777|7104608|3543|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|8|1|16|7500|rw|3|40044|41847|465062699224|43|25|0|17|5|0|52|93654|1004461|402467|601993|0|11|332|3|100|93657|2008992|49478|44178|0|804961|1204031|0|476667|55649714|961799|1|33501|62385458|8806917|13|23790027|38724715|821427|464884349008|1800|8|0|8|1507825|6480|74388226|257346|887594|8876|73243286|0|120993718|69804590|0|123606147|826861308|86.9866534915919147|146085865|139989633|69795448|69795350|149|0|0|0|0|||0|0|57608322|45365333|7256316|3542|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|8|1|512|7500|rw|3|40482|43993|469199754877|43|26|0|17|5|0|53|94561|1015240|407488|607752|0|11|314|3|99|94564|2030550|50156|44408|0|815001|1215549|0|667150|55593829|970350|1|4572|62282616|8823586|13|23307290|39081290|836620|469105562184|1800|8|0|8|1547886|6092|75096081|258068|888695|8887|73949318|0|122182149|70488981|0|124883358|834638811|86.9801074096641603|146635936|141347627|70481748|70481653|146|0|0|0|0|||0|0|57617952|45111287|7454804|3543|0|0|0|361|361|361|361|1756|1756
20220406-fpw|xeon|8|2|1|7500|rw|3|40417|42537|451088351104|44|26|0|18|5|0|52|93281|1003377|397534|605842|0|11|316|4|100|93283|2006824|48454|44829|0|795094|1211730|0|812720|55624766|969707|1|363513|61581467|8796382|13|23976777|38073163|815867|451000323181|1800|8|0|8|1502230|5886|73310178|245295|887059|8870|72177824|0|119422587|68894088|0|122106331|816613624|86.9952600053207180|143432649|138157779|68886862|68886765|147|0|0|0|0|||0|0|57616082|45572183|7099755|3542|0|0|0|361|361|361|361|1755|1755
20220406-fpw|xeon|8|2|16|7500|rw|3|42257|41847|477205908741|44|27|0|17|4|0|51|96819|1041250|416562|624688|0|11|292|3|100|96822|2082568|50810|46012|0|833148|1249420|0|385696|55651939|968599|1|31365|62493240|8809270|13|23280556|39340364|855363|477094977733|1800|9|0|9|1464904|6848|77511791|265913|888760|8887|76357119|0|125858814|72608794|0|128513617|858761676|86.9671737162399640|151055139|145588492|72601253|72601160|141|0|0|0|0|||0|0|57611517|45032452|7410915|3541|0|0|0|720|720|720|720|1755|1755
20220406-fpw|xeon|8|2|512|7500|rw|3|42873|43993|484567493251|44|27|0|17|5|0|51|98080|1058568|423186|635382|0|11|326|3|99|98083|2117206|51430|46652|0|846398|1270808|0|411289|55588649|974509|1|4482|62540803|8860085|13|23823556|38824072|862222|484462690456|1800|9|0|9|1522316|7305|78841767|265323|888726|8887|77687718|0|128016380|73857538|0|130721945|873038554|86.9775308805991500|154786515|148103915|73847173|73847074|150|0|0|0|0|||0|0|57614764|44428954|7944556|3543|0|0|0|360|360|360|360|1756|1756
20220406-fpw|xeon|8|4|1|7500|rw|3|41374|42537|462965315205|45|27|0|18|5|0|50|94048|1024157|399969|624188|0|11|333|3|100|94051|2048392|47715|46336|0|799971|1248421|0|469919|55652932|970943|1|379141|61874477|8801056|13|24404759|37956533|845043|462855552920|1800|8|0|8|1525178|6344|75906090|254115|885850|8858|74766125|0|123307838|71135385|0|125997531|842097924|86.9845949965749761|147956627|142639754|71128156|71128060|147|0|0|0|0|||0|0|57613185|45032197|7449815|3541|0|0|0|360|360|360|360|1754|1754
20220406-fpw|xeon|8|4|16|7500|rw|3|42594|41847|485069122661|46|28|0|18|5|0|50|97383|1058876|420008|638868|0|11|316|3|100|97385|2117822|50114|47271|0|840040|1277782|0|397381|55653057|965935|1|32010|62531528|8810990|13|23730444|38930048|865408|484865633861|1799|9|0|9|1523468|7673|79599584|264317|888447|8884|78446820|0|129104911|74499318|0|131929409|880396051|86.9485614730496669|156220174|149388811|74488652|74488553|150|0|0|0|0|||0|0|57615506|44624515|7674557|3542|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|8|4|512|7500|rw|3|43345|43993|489700796461|45|27|0|17|6|0|49|97866|1069295|422592|646703|0|11|384|4|100|97869|2138660|50164|47706|0|845209|1293451|0|433884|55515648|975663|1|4660|62521168|8926363|14|24828011|37800377|869890|489531590077|1800|9|0|9|1541072|8385|80440182|274381|888700|8887|79277100|0|130521509|75296050|0|133194570|889384124|86.9715375707281769|156428658|150962747|75288621|75288527|142|0|0|0|0|||0|0|57611156|44193989|8092266|3543|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|8|8|1|7500|rw|3|42537|42537|478508235080|47|27|0|19|5|0|49|97880|1079465|416608|662857|0|11|267|3|100|97882|2158996|49981|47901|0|833240|1325757|0|410752|55650990|974311|1|366172|61953486|8804649|13|23186272|39239985|868591|478392252083|1800|9|0|9|1538047|5912|78731371|264476|887031|8870|77579863|0|127725246|73686147|0|130310543|871129527|86.9833549501820565|153828859|147751567|73677262|73677168|142|0|0|0|0|||0|0|57611708|44460222|7833141|3541|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|8|8|16|7500|rw|3|41847|41847|470426894733|44|26|0|17|6|0|51|94845|1046278|408537|637741|0|11|373|4|100|94848|2092644|48757|46091|0|817115|1275529|0|497974|55656063|958920|1|32410|62551329|8809472|13|23736122|38942125|837267|470300268213|1800|9|0|9|1546222|7635|77595897|257505|888535|8885|76449857|0|125986102|72680347|0|128669764|859624995|86.9752245146414409|151187010|145731624|72672848|72672749|150|0|0|0|0|||0|0|57610813|45055431|7459492|3543|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|8|8|512|7500|rw|3|43993|43993|498915478160|45|28|0|18|5|0|49|99862|1108714|432173|676542|0|11|329|3|100|99864|2217502|51384|48480|0|864373|1353129|0|445861|55381418|983714|1|4643|62363139|9060861|14|24737212|37732624|872404|498730258219|1799|9|0|9|1534666|7856|81960361|274763|888166|8881|80797433|0|132951633|76714729|0|135625263|905332796|86.9542813896850176|159310001|153800163|76707205|76707109|146|0|0|0|0|||0|0|57617067|43920410|8255058|3543|0|0|0|360|360|360|360|1754|1755
20220406-fpw|xeon|8|16|1|7500|rw|3|41694|42537|455576983717|44|26|0|18|5|0|51|93675|1065189|398730|666459|0|11|334|4|100|93678|2130442|47631|46046|0|797481|1332961|0|596899|55653151|967936|1|365557|61798727|8799435|13|24566484|37704430|829030|455461315776|1800|8|0|8|1461423|6522|75045636|252737|886892|8869|73906007|0|122358466|70583427|0|125023476|836075096|86.9917839436537687|146881182|141536205|70576197|70576100|147|0|0|0|0|||0|0|57612743|45270760|7381504|3542|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|8|16|16|7500|rw|3|41964|41847|469268775976|44|26|0|17|5|0|51|94375|1074533|406311|668222|0|11|350|4|100|94378|2149136|48383|45995|0|812648|1336488|0|438281|55654092|961705|1|32731|62483402|8808445|13|24211353|38400925|853380|469072041976|1800|8|0|8|1568771|7329|77457305|254438|888494|8885|76314374|0|125851308|72615690|0|128433911|858890600|86.9932633734495232|151057065|145601807|72608180|72608091|136|0|0|0|0|||0|0|57615589|44945399|7572248|3543|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|8|16|512|7500|rw|3|41572|43993|469824929112|43|26|0|17|6|0|51|94931|1082668|409020|673648|0|11|374|4|100|94933|2165405|48810|46124|0|818062|1347343|0|469142|55094989|1000975|2|4553|62454884|9316669|14|24721329|37839447|845440|469760291400|1800|8|0|8|1561925|7894|77680200|248654|888760|8887|76542787|0|126294132|72859639|0|129015551|861822670|86.9714724507965344|153109356|146111890|72848516|72848417|149|0|0|0|0|||0|0|57617519|44695240|7766363|3544|0|0|0|360|360|360|360|1756|1756
20220406-fpw|xeon|8|32|1|7500|rw|3|38489|42537|432908849421|42|25|0|18|6|0|52|89245|1070942|377391|693551|0|12|349|4|100|89247|2141951|45279|43968|0|754805|1387147|0|408026|55654876|970249|1|356642|61992785|8794032|13|23654107|38798766|799288|432730324075|1799|8|0|8|1494544|5488|71519609|232701|886861|8868|70400047|0|116674845|67319381|0|119289542|798919033|86.9966246460833838|140276142|135008249|67312152|67312059|142|0|0|0|0|||0|0|57614172|45701545|7039915|3544|0|0|0|360|360|360|360|1755|1755
20220406-fpw|xeon|8|32|16|7500|rw|3|39504|41847|444132770840|42|25|0|17|6|0|53|89785|1078205|385148|693057|0|12|367|4|100|89787|2156477|46084|43703|0|770318|1386159|0|424222|55650999|967186|1|32427|62521856|8805594|13|23598326|39051561|814821|444052778349|1800|8|0|8|1533989|6629|73258176|243639|888620|8886|72125917|0|119220056|68776409|0|121839500|815247156|86.9907230203457951|143188271|137922027|68769175|68769083|141|0|0|0|0|||0|0|57614309|45645438|7126153|3543|0|0|0|361|361|361|361|1755|1755
20220406-fpw|xeon|8|32|512|7500|rw|3|41794|43993|465308441008|43|26|0|17|5|0|51|93936|1134297|404480|729817|0|12|332|3|100|93939|2268670|48326|45613|0|808992|1459678|0|445774|55102178|1001631|2|4564|62480836|9318227|14|24375908|38211604|838721|465227254757|1800|8|0|8|1521971|6284|76746861|254410|888632|8886|75603819|0|124667856|71919960|0|127251041|850961801|86.9739370125473218|149532480|144209451|71912722|71912625|145|0|0|0|0|||0|0|57614806|44740206|7713592|3543|0|0|0|360|360|360|360|1756|1756
20220406-fpw|xeon|8|64|1|7500|rw|3|35802|42537|402436159091|39|23|0|16|6|0|55|82861|1095191|350513|744677|0|13|332|4|100|82863|2190449|41985|40878|0|701050|1489400|0|651482|55628695|968760|1|362087|61740330|8792562|13|24141230|38065798|745347|402397131437|1800|7|0|7|1515438|5351|66502668|225094|886793|8868|65390781|0|107862946|62224794|0|110433046|740953735|87.0180705125368472|129978871|124818453|62217639|62217543|147|0|0|0|0|||0|0|57615188|46793523|6390990|3544|0|0|0|361|361|361|361|1756|1756
20220406-fpw|xeon|8|64|16|7500|rw|3|36278|41847|408628276635|38|23|0|15|6|0|56|82907|1097228|353998|743230|0|13|367|4|100|82910|2194520|42336|40574|0|708017|1486503|0|457267|55649123|963689|1|32362|62467314|8803202|13|24021375|38574790|766379|408557009704|1800|7|0|7|1503957|6267|67524501|224876|888757|8887|66410868|0|109767580|63321851|0|111953397|753050872|87.0469828894730686|132184143|127012349|63314691|63314598|142|0|0|0|0|||0|0|57615207|46551070|6539744|3545|0|0|0|360|360|360|360|1756|1756
